,title,description,published date,url,publisher,published time ago,State,Department,POSITIVE,NEUTRAL,NEGATIVE,SENTIMENT_ANALYSIS_RESULT
636,AniMeta AgriTech improves the dairy farming community through its ... - Devdiscourse,AniMeta AgriTech improves the dairy farming community through its ...  Devdiscourse,2023-10-03 07:33:58,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvaGVhZGxpbmVzLzI2MTYyODEtYW5pbWV0YS1hZ3JpdGVjaC1pbXByb3Zlcy10aGUtZGFpcnktZmFybWluZy1jb21tdW5pdHktdGhyb3VnaC1pdHMtZGlnaXRhbC1zb2x1dGlvbnPSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Devdiscourse,"0 days, 7 hours, 9 minutes, 12 seconds ago",Chandigarh,"Ministry of Fisheries, Animal Husbandry & Dairying",0.6091788411140442,0.3908211588859558,0.3908211588859558,POS
637,National Gopal Ratna Award 2023 To Be Conferred On National Milk Day - Krishi Jagran,National Gopal Ratna Award 2023 To Be Conferred On National Milk Day  Krishi Jagran ,2023-10-03 09:10:19,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8va3Jpc2hpamFncmFuLmNvbS9ibG9nL25hdGlvbmFsLWdvcGFsLXJhdG5hLWF3YXJkLTIwMjMtdG8tYmUtY29uZmVycmVkLW9uLW5hdGlvbmFsLW1pbGstZGF5L9IBaWh0dHBzOi8va3Jpc2hpamFncmFuLmNvbS9ibG9nL25hdGlvbmFsLWdvcGFsLXJhdG5hLWF3YXJkLTIwMjMtdG8tYmUtY29uZmVycmVkLW9uLW5hdGlvbmFsLW1pbGstZGF5Lz9hbXA9MQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Krishi Jagran,"0 days, 5 hours, 32 minutes, 51 seconds ago",Chandigarh,"Ministry of Fisheries, Animal Husbandry & Dairying",0.9257636070251465,0.07423639297485352,0.07423639297485352,NEU
638,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-09-26 11:09:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTYwODkz0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"7 days, 3 hours, 34 minutes, 10 seconds ago",Chandigarh,"Ministry of Fisheries, Animal Husbandry & Dairying",0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
639,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-09-04 07:00:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTU0Njgx0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"29 days, 7 hours, 43 minutes, 10 seconds ago",Chandigarh,"Ministry of Fisheries, Animal Husbandry & Dairying",0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
640,"To replace judge’s doctor husband, Chandigarh seeks panel from Haryana Govt - The Indian Express","To replace judge’s doctor husband, Chandigarh seeks panel from Haryana Govt  The Indian Express",2023-10-03 08:47:32,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9jaXRpZXMvY2hhbmRpZ2FyaC9yZXBsYWNlLWp1ZGdlLWRvY3Rvci1odXNiYW5kLWNoYW5kaWdhcmgtcGFuZWwtaGFyeWFuYS1nb3Z0LTg5NjYyOTAv0gF8aHR0cHM6Ly9pbmRpYW5leHByZXNzLmNvbS9hcnRpY2xlL2NpdGllcy9jaGFuZGlnYXJoL3JlcGxhY2UtanVkZ2UtZG9jdG9yLWh1c2JhbmQtY2hhbmRpZ2FyaC1wYW5lbC1oYXJ5YW5hLWdvdnQtODk2NjI5MC9saXRlLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Indian Express,"0 days, 5 hours, 55 minutes, 41 seconds ago",Chandigarh,Ministry of Health and Family Welfare,0.9766146540641785,0.023385345935821533,0.023385345935821533,NEU
641,Oak Bay letter lists roadblocks to meeting minister's housing targets - Oak Bay News,Oak Bay letter lists roadblocks to meeting minister's housing targets  Oak Bay News,2023-10-02 20:50:00,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lm9ha2JheW5ld3MuY29tL2xvY2FsLW5ld3Mvb2FrLWJheS1sZXR0ZXItbGlzdHMtcm9hZGJsb2Nrcy10by1tZWV0aW5nLW1pbmlzdGVycy1ob3VzaW5nLXRhcmdldHMtNDk5NDAyN9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Oak Bay News,"0 days, 17 hours, 53 minutes, 19 seconds ago",Chandigarh,Ministry of Housing & Urban Affairs,0.7501780390739441,0.2498219609260559,0.2498219609260559,NEU
642,Targets released for 10 municipalities to deliver more homes for ... - BC Gov News,Targets released for 10 municipalities to deliver more homes for ...  BC Gov News,2023-09-26 21:18:02,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vbmV3cy5nb3YuYmMuY2EvcmVsZWFzZXMvMjAyM0hPVVMwMTIzLTAwMTUwNdIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,BC Gov News,"6 days, 17 hours, 25 minutes, 17 seconds ago",Chandigarh,Ministry of Housing & Urban Affairs,0.8153234720230103,0.18467652797698975,0.18467652797698975,NEU
643,Togo: Housing Ministry plans to set up a land brigade - Togo First,Togo: Housing Ministry plans to set up a land brigade  Togo First,2023-10-02 17:07:46,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRvZ29maXJzdC5jb20vZW4vcHVibGljLW1hbmFnZW1lbnQvMDIxMC0xMjYzNy10b2dvLWhvdXNpbmctbWluaXN0cnktcGxhbnMtdG8tc2V0LXVwLWEtbGFuZC1icmlnYWRl0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Togo First,"0 days, 21 hours, 35 minutes, 33 seconds ago",Chandigarh,Ministry of Housing & Urban Affairs,0.9719566702842712,0.02804332971572876,0.02804332971572876,NEU
644,Housing: Democratic Party presents plans on housing - RTL Today,Housing: Democratic Party presents plans on housing  RTL Today,2023-10-02 16:01:55,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vdG9kYXkucnRsLmx1L25ld3MvbHV4ZW1ib3VyZy9hLzIxMjA4MjAuaHRtbNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,RTL Today,"0 days, 22 hours, 41 minutes, 24 seconds ago",Chandigarh,Ministry of Housing & Urban Affairs,0.9267802834510803,0.07321971654891968,0.07321971654891968,NEU
645,FG plans new national urban devt policy8 - Punch Newspapers,FG plans new national urban devt policy8  Punch Newspapers,2023-09-25 07:00:00,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vcHVuY2huZy5jb20vZmctcGxhbnMtbmV3LW5hdGlvbmFsLXVyYmFuLWRldnQtcG9saWN5OC_SAUFodHRwczovL3B1bmNobmcuY29tL2ZnLXBsYW5zLW5ldy1uYXRpb25hbC11cmJhbi1kZXZ0LXBvbGljeTgvP2FtcA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Punch Newspapers,"8 days, 7 hours, 43 minutes, 19 seconds ago",Chandigarh,Ministry of Housing & Urban Affairs,0.9411929249763489,0.05880707502365112,0.05880707502365112,NEU
646,U.S. Helps Integrate National Health Information Systems | Press ... - USAID,U.S. Helps Integrate National Health Information Systems | Press ...  USAID,2023-10-02 12:00:00,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnVzYWlkLmdvdi9tYWRhZ2FzY2FyL3ByZXNzLXJlbGVhc2Uvb2N0LTAyLTIwMjMtdXMtaGVscHMtaW50ZWdyYXRlLW5hdGlvbmFsLWhlYWx0aC1pbmZvcm1hdGlvbi1zeXN0ZW1z0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,USAID,"1 days, 2 hours, 43 minutes, 22 seconds ago",Chandigarh,Ministry of Information & Broadcasting,0.6567304730415344,0.3432695269584656,0.3432695269584656,NEU
647,Frequently Asked Questions - Federal Ministry of Information and National Orientation,Frequently Asked Questions  Federal Ministry of Information and National Orientation,2023-09-16 03:47:23,https://news.google.com/rss/articles/CBMiGWh0dHBzOi8vZm1pbm8uZ292Lm5nL2ZhcS_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Federal Ministry of Information and National Orientation,"17 days, 10 hours, 55 minutes, 59 seconds ago",Chandigarh,Ministry of Information & Broadcasting,0.9712221622467041,0.0287778377532959,0.0287778377532959,NEU
648,US ambassador pledges tighter information links with Kingdom - The Phnom Penh Post,US ambassador pledges tighter information links with Kingdom  The Phnom Penh Post,2023-10-02 14:37:57,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnBobm9tcGVuaHBvc3QuY29tL25hdGlvbmFsL3VzLWFtYmFzc2Fkb3ItcGxlZGdlcy10aWdodGVyLWluZm9ybWF0aW9uLWxpbmtzLWtpbmdkb23SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Phnom Penh Post,"1 days, 0 hours, 5 minutes, 25 seconds ago",Chandigarh,Ministry of Information & Broadcasting,0.9008945226669312,0.09910547733306885,0.09910547733306885,NEU
649,"UNESCO, Civil Society and Pakistan Information Commission Join ... - UNESCO","UNESCO, Civil Society and Pakistan Information Commission Join ...  UNESCO",2023-10-02 04:12:14,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy51bmVzY28ub3JnL2VuL2FydGljbGVzL3VuZXNjby1jaXZpbC1zb2NpZXR5LWFuZC1wYWtpc3Rhbi1pbmZvcm1hdGlvbi1jb21taXNzaW9uLWpvaW4taGFuZHMtc3RyZW5ndGhlbi1hY2Nlc3MtaW5mb3JtYXRpb27SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,UNESCO,"1 days, 10 hours, 31 minutes, 8 seconds ago",Chandigarh,Ministry of Information & Broadcasting,0.7680810689926147,0.23191893100738525,0.23191893100738525,NEU
650,Why can't Western governments tell us what they're actually doing to… - Transparency International,Why can't Western governments tell us what they're actually doing to…  Transparency International,2023-09-28 08:06:16,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRyYW5zcGFyZW5jeS5vcmcvZW4vbmV3cy9yaWdodC10by1pbmZvcm1hdGlvbi1wcm9ncmVzcy13aXRoLXNhbmN0aW9uaW5nLXJ1c3NpYW4ta2xlcHRvY3JhdHMtYXNzZXRz0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Transparency International,"5 days, 6 hours, 37 minutes, 6 seconds ago",Chandigarh,Ministry of Information & Broadcasting,0.5635561943054199,0.4364438056945801,0.4364438056945801,NEU
651,Chile's Ministry of Labour fines 25 women's clubs for health and ... - FIFPro,Chile's Ministry of Labour fines 25 women's clubs for health and ...  FIFPro,2023-09-25 11:25:37,https://news.google.com/rss/articles/CBMipwFodHRwczovL2ZpZnByby5vcmcvZW4vc3VwcG9ydGluZy1wbGF5ZXJzL2NvbmRpdGlvbnMtb2YtZW1wbG95bWVudC9lbXBsb3ltZW50LXN0YXR1cy9jaGlsZS1zLW1pbmlzdHJ5LW9mLWxhYm91ci1maW5lcy0yNS13b21lbi1zLWNsdWJzLWZvci1oZWFsdGgtYW5kLXNhZmV0eS12aW9sYXRpb25zL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,FIFPro,"8 days, 3 hours, 17 minutes, 50 seconds ago",Chandigarh,Ministry of Labour & Employment,0.7934271097183228,0.20657289028167725,0.20657289028167725,NEG
652,"Labour ministry to meet with CIBC, union tomorrow - Jamaica Gleaner","Labour ministry to meet with CIBC, union tomorrow  Jamaica Gleaner",2023-10-02 21:40:43,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vamFtYWljYS1nbGVhbmVyLmNvbS9hcnRpY2xlL25ld3MvMjAyMzEwMDIvbGFib3VyLW1pbmlzdHJ5LW1lZXQtY2liYy11bmlvbi10b21vcnJvd9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Jamaica Gleaner,"0 days, 17 hours, 2 minutes, 44 seconds ago",Chandigarh,Ministry of Labour & Employment,0.9688110947608948,0.031188905239105225,0.031188905239105225,NEU
653,"Labour Ministry's St. Elizabeth Parish Office to Be Revamped ... - Government of Jamaica, Jamaica Information Service","Labour Ministry's St. Elizabeth Parish Office to Be Revamped ...  Government of Jamaica, Jamaica Information Service",2023-10-02 19:25:00,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vamlzLmdvdi5qbS9sYWJvdXItbWluaXN0cnlzLXN0LWVsaXphYmV0aC1wYXJpc2gtb2ZmaWNlLXRvLWJlLXJldmFtcGVkL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Government of Jamaica, Jamaica Information Service","0 days, 19 hours, 18 minutes, 27 seconds ago",Chandigarh,Ministry of Labour & Employment,0.973932683467865,0.02606731653213501,0.02606731653213501,NEU
654,Ministry of Labour announces 2024 paid public holidays for Cambodia - Khmer Times,Ministry of Labour announces 2024 paid public holidays for Cambodia  Khmer Times,2023-10-02 19:00:39,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmtobWVydGltZXNraC5jb20vNTAxMzY5OTU5L21pbmlzdHJ5LW9mLWxhYm91ci1hbm5vdW5jZXMtMjAyNC1wYWlkLXB1YmxpYy1ob2xpZGF5cy1mb3ItY2FtYm9kaWEv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Khmer Times,"0 days, 19 hours, 42 minutes, 48 seconds ago",Chandigarh,Ministry of Labour & Employment,0.8779347538948059,0.12206524610519409,0.12206524610519409,NEU
655,[UPDATED] Labour suspends planned strike for 30 days - Punch Newspapers,[UPDATED] Labour suspends planned strike for 30 days  Punch Newspapers,2023-10-02 23:37:30,https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vcHVuY2huZy5jb20vdXBkYXRlZC1sYWJvdXItc3VzcGVuZHMtcGxhbm5lZC1zdHJpa2UtZm9yLTMwLWRheXMv0gFLaHR0cHM6Ly9wdW5jaG5nLmNvbS91cGRhdGVkLWxhYm91ci1zdXNwZW5kcy1wbGFubmVkLXN0cmlrZS1mb3ItMzAtZGF5cy8_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Punch Newspapers,"0 days, 15 hours, 5 minutes, 57 seconds ago",Chandigarh,Ministry of Labour & Employment,0.7914734482765198,0.20852655172348022,0.20852655172348022,NEU
656,MSME Ministry inaugurates Khadi outlet at IIT Delhi to promote Khadi products - The Financial Express,MSME Ministry inaugurates Khadi outlet at IIT Delhi to promote Khadi products  The Financial Express,2023-10-03 06:09:44,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9idXNpbmVzcy9zbWUtbXNtZS1taW5pc3RyeS1pbmF1Z3VyYXRlcy1raGFkaS1vdXRsZXQtYXQtaWl0LWRlbGhpLXRvLXByb21vdGUta2hhZGktcHJvZHVjdHMtMzI2MTE5Mi_SAYkBaHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vYnVzaW5lc3Mvc21lLW1zbWUtbWluaXN0cnktaW5hdWd1cmF0ZXMta2hhZGktb3V0bGV0LWF0LWlpdC1kZWxoaS10by1wcm9tb3RlLWtoYWRpLXByb2R1Y3RzLTMyNjExOTIvbGl0ZS8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Financial Express,"0 days, 8 hours, 33 minutes, 49 seconds ago",Chandigarh,"Ministry of Micro, Small & Medium Enterprises",0.8715695142745972,0.12843048572540283,0.12843048572540283,NEU
657,KVIC Inaugurated A New Khadi India Outlet At IIT Delhi - Adda247,KVIC Inaugurated A New Khadi India Outlet At IIT Delhi  Adda247,2023-10-03 05:30:11,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vY3VycmVudGFmZmFpcnMuYWRkYTI0Ny5jb20va3ZpYy1pbmF1Z3VyYXRlZC1hLW5ldy1raGFkaS1pbmRpYS1vdXRsZXQtYXQtaWl0LWRlbGhpL9IBXmh0dHBzOi8vY3VycmVudGFmZmFpcnMuYWRkYTI0Ny5jb20va3ZpYy1pbmF1Z3VyYXRlZC1hLW5ldy1raGFkaS1pbmRpYS1vdXRsZXQtYXQtaWl0LWRlbGhpL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Adda247,"0 days, 9 hours, 13 minutes, 22 seconds ago",Chandigarh,"Ministry of Micro, Small & Medium Enterprises",0.9306312799453735,0.06936872005462646,0.06936872005462646,NEU
658,Governor reaches Khadi India showroom - Daily Pioneer,Governor reaches Khadi India showroom  Daily Pioneer,2023-10-02 21:03:34,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmRhaWx5cGlvbmVlci5jb20vMjAyMy9zdGF0ZS1lZGl0aW9ucy9nb3Zlcm5vci1yZWFjaGVzLWtoYWRpLWluZGlhLXNob3dyb29tLmh0bWzSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Daily Pioneer,"0 days, 17 hours, 39 minutes, 59 seconds ago",Chandigarh,"Ministry of Micro, Small & Medium Enterprises",0.9752683639526367,0.02473163604736328,0.02473163604736328,NEU
659,"Indonesia bans purchases on social media, in a blow to TikTok's e-commerce ambitions - CNBC","Indonesia bans purchases on social media, in a blow to TikTok's e-commerce ambitions  CNBC",2023-09-27 07:41:36,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMjcvaW5kb25lc2lhLXRvLWJhbi1wdXJjaGFzZXMtb24tc29jaWFsLW1lZGlhLXBsYXRmb3Jtcy1saWtlLXRpa3Rvay5odG1s0gFpaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDkvMjcvaW5kb25lc2lhLXRvLWJhbi1wdXJjaGFzZXMtb24tc29jaWFsLW1lZGlhLXBsYXRmb3Jtcy1saWtlLXRpa3Rvay5odG1s?oc=5&hl=en-IN&gl=IN&ceid=IN:en,CNBC,"6 days, 7 hours, 1 minutes, 57 seconds ago",Chandigarh,"Ministry of Micro, Small & Medium Enterprises",0.7086508274078369,0.2913491725921631,0.2913491725921631,NEG
660,TikTok laments Indonesia’s social media commerce ban - The Daily Star,TikTok laments Indonesia’s social media commerce ban  The Daily Star,2023-10-01 20:27:35,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy50aGVkYWlseXN0YXIubmV0L2J1c2luZXNzL2dsb2JhbC1lY29ub215L3NvdXRoLWVhc3QtYXNpYS9uZXdzL3Rpa3Rvay1sYW1lbnRzLWluZG9uZXNpYXMtc29jaWFsLW1lZGlhLWNvbW1lcmNlLWJhbi0zNDMyMjUx0gGJAWh0dHBzOi8vd3d3LnRoZWRhaWx5c3Rhci5uZXQvYnVzaW5lc3MvZ2xvYmFsLWVjb25vbXkvc291dGgtZWFzdC1hc2lhL25ld3MvdGlrdG9rLWxhbWVudHMtaW5kb25lc2lhcy1zb2NpYWwtbWVkaWEtY29tbWVyY2UtYmFuLTM0MzIyNTE_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Daily Star,"1 days, 18 hours, 15 minutes, 58 seconds ago",Chandigarh,"Ministry of Micro, Small & Medium Enterprises",0.8765084147453308,0.12349158525466919,0.12349158525466919,NEG
661,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-10-03 09:02:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTYzNjA10gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"0 days, 5 hours, 41 minutes, 43 seconds ago",Chandigarh,"Ministry of Personnel, Public Grievances & Pensions",0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
662,IGMS 2.0 Public Grievance Portal - INSIGHTSIAS - Insights IAS,IGMS 2.0 Public Grievance Portal - INSIGHTSIAS  Insights IAS,2023-10-02 11:30:27,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lmluc2lnaHRzb25pbmRpYS5jb20vMjAyMy8xMC8wMi9pZ21zLTItMC1wdWJsaWMtZ3JpZXZhbmNlLXBvcnRhbC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Insights IAS,"1 days, 3 hours, 13 minutes, 16 seconds ago",Chandigarh,"Ministry of Personnel, Public Grievances & Pensions",0.9768221974372864,0.023177802562713623,0.023177802562713623,NEU
663,Department of Pension and Pensioners Welfare organise 'Shramdan - Swachhata hi Seva' event at Nehru Park - Devdiscourse,Department of Pension and Pensioners Welfare organise 'Shramdan - Swachhata hi Seva' event at Nehru Park  Devdiscourse,2023-10-02 17:05:21,https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvaGVhZGxpbmVzLzI2MTU3MjktZGVwYXJ0bWVudC1vZi1wZW5zaW9uLWFuZC1wZW5zaW9uZXJzLXdlbGZhcmUtb3JnYW5pc2Utc2hyYW1kYW4tLS1zd2FjaGhhdGEtaGktc2V2YS1ldmVudC1hdC1uZWhydS1wYXJr0gGhAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9oZWFkbGluZXMvMjYxNTcyOS1kZXBhcnRtZW50LW9mLXBlbnNpb24tYW5kLXBlbnNpb25lcnMtd2VsZmFyZS1vcmdhbmlzZS1zaHJhbWRhbi0tLXN3YWNoaGF0YS1oaS1zZXZhLWV2ZW50LWF0LW5laHJ1LXBhcms_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Devdiscourse,"0 days, 21 hours, 38 minutes, 22 seconds ago",Chandigarh,"Ministry of Personnel, Public Grievances & Pensions",0.9774736166000366,0.02252638339996338,0.02252638339996338,NEU
664,154th Mahatma Gandhi Jayanti Celebrated At RINL - Indian PSU,154th Mahatma Gandhi Jayanti Celebrated At RINL  Indian PSU,2023-10-02 08:26:40,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vaW5kaWFucHN1LmNvbS8xNTR0aC1tYWhhdG1hLWdhbmRoaS1qYXlhbnRpLWNlbGVicmF0ZWQtYXQtcmlubC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Indian PSU,"1 days, 6 hours, 17 minutes, 3 seconds ago",Chandigarh,"Ministry of Personnel, Public Grievances & Pensions",0.6898240447044373,0.31017595529556274,0.31017595529556274,POS
665,"Technology has immense potential to bring Govt, citizens closer ... - Daily Excelsior","Technology has immense potential to bring Govt, citizens closer ...  Daily Excelsior",2023-10-02 04:30:31,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmRhaWx5ZXhjZWxzaW9yLmNvbS90ZWNobm9sb2d5LWhhcy1pbW1lbnNlLXBvdGVudGlhbC10by1icmluZy1nb3Z0LWNpdGl6ZW5zLWNsb3Nlci1zcmluaXZhcy_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Daily Excelsior,"1 days, 10 hours, 13 minutes, 12 seconds ago",Chandigarh,"Ministry of Personnel, Public Grievances & Pensions",0.9807960987091064,0.019203901290893555,0.019203901290893555,POS
666,South Africa gives go-ahead for TotalEnergies to drill offshore - Reuters,South Africa gives go-ahead for TotalEnergies to drill offshore  Reuters,2023-10-02 14:56:00,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9idXNpbmVzcy9lbmVyZ3kvc291dGgtYWZyaWNhbi1taW5pc3Rlci1naXZlcy1ncmVlbi1saWdodC10b3RhbGVuZXJnaWVzLWRyaWxsaW5nLW9mZi1jYXBlLWNvYXN0LTIwMjMtMTAtMDIv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Reuters,"0 days, 23 hours, 47 minutes, 46 seconds ago",Chandigarh,Ministry of Petroleum & Natural Gas,0.8806418180465698,0.11935818195343018,0.11935818195343018,NEU
667,Oil Industry Officials And Ministers To Hold Discussion On Rising Oil Prices - Outlook India,Oil Industry Officials And Ministers To Hold Discussion On Rising Oil Prices  Outlook India,2023-10-03 03:35:11,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vYnVzaW5lc3Mub3V0bG9va2luZGlhLmNvbS9uZXdzL29pbC1pbmR1c3RyeS1vZmZpY2lhbHMtYW5kLW1pbmlzdGVycy10by1ob2xkLWRpc2N1c3Npb24tb24tcmlzaW5nLW9pbC1wcmljZXPSAX1odHRwczovL2J1c2luZXNzLm91dGxvb2tpbmRpYS5jb20vYW1wL3N0b3J5L25ld3Mvb2lsLWluZHVzdHJ5LW9mZmljaWFscy1hbmQtbWluaXN0ZXJzLXRvLWhvbGQtZGlzY3Vzc2lvbi1vbi1yaXNpbmctb2lsLXByaWNlcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Outlook India,"0 days, 11 hours, 8 minutes, 35 seconds ago",Chandigarh,Ministry of Petroleum & Natural Gas,0.9375123381614685,0.062487661838531494,0.062487661838531494,NEU
668,"Oil Latest: Industry Is Part of Energy Change, Executives Say - Bloomberg","Oil Latest: Industry Is Part of Energy Change, Executives Say  Bloomberg",2023-10-02 13:07:30,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTEwLTAyL29pbC1sYXRlc3QtaGFsbGlidXJ0b24tY2VvLXNlZXMtbWFya2V0LXRpZ2h0ZW5pbmctZnVydGhlctIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Bloomberg,"1 days, 1 hours, 36 minutes, 16 seconds ago",Chandigarh,Ministry of Petroleum & Natural Gas,0.9105413556098938,0.0894586443901062,0.0894586443901062,NEU
669,"Oil prices ‘too high’, India calls for higher production by Opec+ - ETEnergyWorld","Oil prices ‘too high’, India calls for higher production by Opec+  ETEnergyWorld",2023-10-03 02:30:21,https://news.google.com/rss/articles/CBMihAFodHRwczovL2VuZXJneS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3Mvb2lsLWFuZC1nYXMvb2lsLXByaWNlcy10b28taGlnaC1pbmRpYS1jYWxscy1mb3ItaGlnaGVyLXByb2R1Y3Rpb24tYnktb3BlYy8xMDQxMTc5NTnSAYgBaHR0cHM6Ly9lbmVyZ3kuZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9hbXAvbmV3cy9vaWwtYW5kLWdhcy9vaWwtcHJpY2VzLXRvby1oaWdoLWluZGlhLWNhbGxzLWZvci1oaWdoZXItcHJvZHVjdGlvbi1ieS1vcGVjLzEwNDExNzk1OQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,ETEnergyWorld,"0 days, 12 hours, 13 minutes, 25 seconds ago",Chandigarh,Ministry of Petroleum & Natural Gas,0.7733314037322998,0.2266685962677002,0.2266685962677002,NEU
